id,active,name,category,type,min_grade,min_duration,description
1633,0,"Operador  de Equipamentos de Mina","Controle e Processos Industriais","FIC","Ensino Médio Completo","300","Opera os equipamentos de mina (caminhões, carregadeiras, escavadeiras, motoniveladoras, trator de esteira/pneu, perfuratriz e retroescavadeira), de acordo com as normas e procedimentos de saúde, segurança e meio ambiente aplicados à operação de equipamentos de mina. "
1634,0,"Operador de Abastecimento de Aeronaves ","Infraestrutura","FIC","Ensino Médio Completo","180","Manuseia tubulações e conexões para abastecimento de aeronaves, aplicando procedimentos técnicos de segurança aeroportuária e de saúde."
1635,0,"Operador de Acabamento (Indústria Gráfica)","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Planeja a execução do serviço. Ajusta e opera máquinas de acabamento gráfico e editorial. Realiza manutenção produtiva dos equipamentos. Trabalha em conformidade com as estritas normas e procedimentos técnicos, de qualidade, segurança, meio ambiente e saúde."
1636,0,"Operador de Acabamento Cartotécnico","Produção Industrial","FIC","Ensino Fundamental Completo","200","Executa desenho, montagem e impressão de facas de corte de vinco, em máquinas manuais ou automáticas, e operação de plastificação em laminadoras e máquinas para estampagem quente."
1637,0,"Operador de Acabamento de Peças Fundidas","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Realiza o acabamento de peças fundidas em conformidade com normas e procedimentos técnicos, de qualidade, segurança, saúde e preservação ambiental."
1638,0,"Operador de Acabamento Editorial","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Opera sistemas manuais, semiautomáticos e automáticos, de guilhotina linear, dobradeira, plastificadora, laminadora, máquinas para estampagem a quente e equipamentos para encadernação em lombada canoa e lombada quadrada, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1639,0,"Operador de Adequação de Ambientes","Infraestrutura","FIC","Ensino Fundamental II Incompleto","160","Executa reparos, manutenção e adequações em ambientes portadores de aparelhos de gás e suas instalações."
1640,0,"Operador de Aterro Sanitário de Resíduos Sólidos Urbanos","Ambiente e Saúde","FIC","Ensino Médio Completo","200","Atua  no manejo integrado de resíduos sólidos, no que se refere às etapas de processamento e destinação final dos resíduos, visando à proteção ambiental e à preservação dos recursos naturais, em atendimento a Legislação Ambiental. "
1641,0,"Operador de Áudio","Produção Cultural e Design","FIC","Ensino Médio Completo","160","Realiza edições e mixagem de áudio, utilizando softwares e equipamentos digitais e analógicos, para atender a diferentes tipos de eventos, tais como teatro, cinema, publicidade, televisão, dança, festas populares, ou eventos correlatos, de acordo com as exigências estéticas, culturais e históricas do projeto."
1642,0,"Operador de Beneficiamento de Café","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Recebe matérias-prima, coleta amostras de café para análises, conferindo peso, umidade e quantidade, separando, etiquetando e registrando lotes, prepara a-blend, selecionando e misturando tipos específicos de um só produto, processa café solúvel, opera máquinas e equipamentos seguindo as normas de segurança, qualidade e higiene, saúde e preservação ambiental."
1643,0,"Operador de Beneficiamento de Pescado","Recursos Naturais","FIC","Ensino Fundamental II Incompleto","200","Esteriliza instalações e equipamentos, de forma a evitar a contaminação de alimentos. Seleciona e processa o pescado como matéria-prima, operando processos de defumação, congelamento, embalagem, armazenamento, descongelamento e produção de fishburger. Beneficia recursos pesqueiros, inclusive subprodutos, em diversos graus."
1644,0,"Operador de CAD para Calçados","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","160","Digitaliza, destaca e escala peças de cabedal de calçados e palmilhas,  através do sistema CAD 2D para calçados de acordo com suas características e aplicações, seguindo normas e procedimentos técnicos, normas ambientais, de qualidade, de saúde e segurança no trabalho. "
1645,0,"Operador de Caixa","Gestão e Negócios","FIC","Ensino Fundamental II Incompleto","160","Registra mercadorias vendidas. Operacionaliza valores monetários. Domina os equipamentos eletrônicos de pagamento e os terminais de caixa. Confere o fundo de caixa. Abre e encerra o caixa. Manuseia mercadorias e apoia o setor de entregas. Efetua estorno. "
1646,0,"Operador de Câmera","Produção Cultural e Design","FIC","Ensino Médio Completo","250","Realiza gravações em vídeos para diversos gêneros, tais como jornalismo, ficção, videoclipes e documentários, em ambientes de estúdios ou em externas, utilizando câmeras de diferentes formatos e lentes, a partir da interpretação de roteiros/scripts e/ou de instruções do diretor."
1647,0,"Operador de Carregador de Correia Espiral","Infraestrutura","FIC","Ensino Fundamental Completo","160","Opera com carregador de correia espiral de acordo com as normas e os procedimentos de segurança."
1648,0,"Operador de Cavalo Mecânico e Hidráulico","Infraestrutura","FIC","Ensino Fundamental II Incompleto","160","Opera veículos do tipo cavalo mecânico/hidráulico, obedecendo às normas de segurança e as técnicas de direção defensiva. "
1649,0,"Operador de Computador","Informação e Comunicação","FIC","Ensino Fundamental II Incompleto","160","Instala, configura e opera sistemas operacionais cliente, aplicativos de escritório e periféricos. Organiza entrada e saída de dados em sistemas de informação, conforme procedimentos técnicos de qualidade e atento às normas e políticas de segurança da informação e de respeito à propriedade intelectual."
1650,0,"Operador de Editoração Eletrônica","Produção Cultural e Design","FIC","Ensino Fundamental II Incompleto","160","Realiza processos de editoração eletrônica, por meio de digitalização e tratamento de imagens, diagramação de páginas, ilustração digital, gerenciamento de cores, fechamento de arquivos e produção de provas digitais, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1651,0,"Operador de Elevador de Cargas","Infraestrutura","FIC","Ensino Fundamental II Incompleto","240","Opera elevador de cargas - ajustando comandos, acionando movimentos, interpretando instrumentos, realizando procedimentos e técnicas de planejamento, operação de movimentação de materiais e pessoas, promovendo a conservação dos equipamentos, seguindo normas de segurança, higiene, qualidade e produtividade e proteção ao meio ambiente."
1652,0,"Operador de Empilhadeira","Infraestrutura","FIC","Ensino Fundamental I Incompleto","160","Opera empilhadeira de forma segura e eficiente, proporcionando maior produtividade e redução de custos, observando as normas técnicas de saúde e segurança."
1653,0,"Operador de Ensaios Não Destrutivos","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Realiza testes em peças (materiais e equipamentos), sem danificá-las, nas etapas de fabricação, construção, montagem e manutenção, utilizando métodos adequados. "
1654,0,"Operador de Equipamento de Guindar","Infraestrutura","FIC","Ensino Fundamental I Incompleto","160","Opera equipamentos de guindar de forma segura e eficiente, proporcionando maior produtividade e redução de custos."
1655,0,"Operador de Escavadeira Hidráulica","Infraestrutura","FIC","Ensino Fundamental I Incompleto","160","Opera escavadeira hidráulica de forma segura e eficiente, proporcionando maior produtividade e redução de custos. Observa normas de segurança."
1656,0,"Operador de Explosivos em Jazidas","Recursos Naturais","FIC","Ensino Fundamental II Incompleto","160","Realiza processos de lavras de jazidas, executando planos de fogo, manuseando explosivos, isolando áreas para detonação de rochas, determinando horários e providências necessárias, de acordo com as normas e procedimentos técnicos de qualidade, segurança,higiene e saúde. "
1657,0,"Operador De Filtro - Prensa","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Opera filtro-prensa em processos de separação de sólidos e líquidos, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1658,0,"Operador de Forno Cerâmico","Produção Industrial","FIC","Ensino Fundamental II Incompleto","180","Atua na queima de materiais cerâmicos. Opera fornos cerâmicos a partir do conhecimento de fundamentos dos fenômenos envolvidos na queima cerâmica e na reação entre combustível e comburente."
1659,0,"Operador de Forno de Fundição","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Opera forno de fundição, de acordo com as normas e procedimentos técnicos de qualidade e segurança."
1660,0,"Operador de Forno de Tratamento Térmico","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Opera e conduz o funcionamento de fornos para fusão e tratamento térmico de metais e ligas. Prepara fornos, definindo sequências de operações e temperaturas, selecionando acessórios, equipamentos e ferramentas, abastecendo tanques de combustíveis, vedando calhas de vazamento e aplicando produtos desmoldantes em calhas e bacias de vazamento. Carrega fornos com metais ou ligas.  Realiza manutenções nos fornos, revestindo-os com material refratário, resfriando-os, removendo acessórios elétricos e mecânicos, limpando queimadores e recipientes de transporte de metal, observando as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1661,0,"Operador de Fresadora com Comando Numérico Computadorizado","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","200","Opera fresadoras com comando numérico computadorizado (CNC)na usinagem de peças, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1662,0,"Operador de Galvanoplastia","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Atua nos processos galvânicos e de tratamento de efluentes, operando equipamentos, verificando a qualidade dos produtos acabados, prevenindo e corrigindo desvios de processo e auxiliando na manutenção, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
